epix_address,x42_address,original_balance,final_balance,deduction_amount,deduction_percentage,signature,raw_json
epix1ayyrjhr5d865k7qt0w38pqs4pwk3k7luw9qppr,XRMGjunDdP5S3bch6nVjVVesgdwkmRrZ3d,1769695771168,14685.86725397,301109045771,17.01%,HyGo0/X4clQ+QEVqzMMCiyJy9umIijW0cylJTvkRrjkWNvgbR/UjEcEtiVSC68JsGxtIQA+PCLY3CNlGuq11UtU=,"{""x42_address"":""XRMGjunDdP5S3bch6nVjVVesgdwkmRrZ3d"",""epix_address"":""epix1ayyrjhr5d865k7qt0w38pqs4pwk3k7luw9qppr"",""snapshot_balance"":1769695771168}"
epix1sulswqvrzy63489p4ltclgavn5cu9kgkwrtqf7,XMketKM2HXh64SExbpgNZNRvULJ728EcSv,2741247471310,22748.31478372,466415992938,17.01%,IMoUXHaJH1QhpMTru2eU8N3LDoaT/MT69MsDlTeDB3FVW4oMADrMWltGJUFMGlk6AiJA6HC6eAP2qmfcVx0QUN8=,"{""x42_address"":""XMketKM2HXh64SExbpgNZNRvULJ728EcSv"",""epix_address"":""epix1sulswqvrzy63489p4ltclgavn5cu9kgkwrtqf7"",""snapshot_balance"":2741247471310}"
epix1pym5fadujngxnfw9s98nxspyzdve9kvlyw655h,XZSJyJpzxp8UJ4PRvLtg6L99nQLvzNY4h3,2501430897363,20758.19058968,425611838395,17.01%,IK8EAz0whepdZmxqF4kmhxJOG4Tlo7T9eIi6+MUsKW8kXU/opiFukyzYlADJHC06whMw6/d15ubcsvSJw2iYq8o=,"{""x42_address"":""XZSJyJpzxp8UJ4PRvLtg6L99nQLvzNY4h3"",""epix_address"":""epix1pym5fadujngxnfw9s98nxspyzdve9kvlyw655h"",""snapshot_balance"":2501430897363}"
epix1heun4fq6kcfk49y3urgxwfxeke8espd9rq8xy3,XU6yxeNzCapCCihgh871WWKsWZ3nBcz5do,2140913280188,17766.42558984,364270721204,17.01%,IBgcQALGwJyeDSy6SHiWB24CgmZAHyoXhRsYj6Awl8plf1zRid/OJKrmbBCU4E78mE2+5ZSuPVzpkbqO+2bmTSY=,"{""x42_address"":""XU6yxeNzCapCCihgh871WWKsWZ3nBcz5do"",""epix_address"":""epix1heun4fq6kcfk49y3urgxwfxeke8espd9rq8xy3"",""snapshot_balance"":2140913280188}"
epix1n5w20ycluew5zz2jrzxta4nfenu340u5tc2anv,XHBrQeCP316236nm5ugjQoDbsh5pfrjQp5,2463709548398,20445.15897568,419193650830,17.01%,H55V1kwX4ZpEpTkCcSvqSgDYtNvz6RiX7f9UkFg39cn1RNDHjVaXaYLZl5/YsU6CKWpynxJQWEMiJFCGR82/QJM=,"{""x42_address"":""XHBrQeCP316236nm5ugjQoDbsh5pfrjQp5"",""epix_address"":""epix1n5w20ycluew5zz2jrzxta4nfenu340u5tc2anv"",""snapshot_balance"":2463709548398}"
epix1e492te60hthjj6p0dpjqggq9trljaunj9d73vj,XTzGKvLLJ6g1gogZd6kpMwvrAc5oxfPwjC,2480346406851,20583.22038643,422024368208,17.01%,IKeIkIFWRqfV5zGJHKrL5PtFbIm06augJaVLRAOZM11rXtFmtjWFtmhoWoSewEjN/ZAJOr3oUJ8dwws07qDp3T8=,"{""x42_address"":""XTzGKvLLJ6g1gogZd6kpMwvrAc5oxfPwjC"",""epix_address"":""epix1e492te60hthjj6p0dpjqggq9trljaunj9d73vj"",""snapshot_balance"":2480346406851}"
epix193vf2h9nzt7akhq42qv8p0fqxkkac3ut2daerd,XRvh44LRaKgvgoADYsnBhEvsV4LMmdxNb5,2221355250426,18433.97541157,377957709269,17.01%,IOC9y9AYBuTuo4Gn/71i6qEYu+2OKgyf+LgBdmqvzw4eARWYIuSYfnt6eMuTPAnJ2oObf65wWsjtAUt7rk1xVz4=,"{""x42_address"":""XRvh44LRaKgvgoADYsnBhEvsV4LMmdxNb5"",""epix_address"":""epix193vf2h9nzt7akhq42qv8p0fqxkkac3ut2daerd"",""snapshot_balance"":2221355250426}"
epix173rpuaruvnz8ksv7m6xgkdhuya3960f7qk9k5s,XJjRQAXLmHtSbFTqH5mgrFBBgPe2oRLnF3,182494225277,1514.43316455,31050908822,17.01%,HyGy0nsVAL+bZJP4LhY1QUojUU+u1h1giO3MoaDkvyksH+EEfdy3wv6dDNvTBLjF7kAVRJPHiVkvwkoSMjf2WHo=,"{""x42_address"":""XJjRQAXLmHtSbFTqH5mgrFBBgPe2oRLnF3"",""epix_address"":""epix173rpuaruvnz8ksv7m6xgkdhuya3960f7qk9k5s"",""snapshot_balance"":182494225277}"
epix1vjuew9nc4nu9fkg7tncvsfelfyy63w6stkz2xc,XWgFt65xJHWkvhVvceEUDdYhUtFBrEY4vV,1738143826075,14424.03260149,295740565926,17.01%,IDr9LTWTXD5dM/LoRb4+v1kb8UQt8WCvkqls7ntG/K9QIpTXE6wXQaLiXoovi/6aYPghE9h2p3M3m2X3UUmOoqk=,"{""x42_address"":""XWgFt65xJHWkvhVvceEUDdYhUtFBrEY4vV"",""epix_address"":""epix1vjuew9nc4nu9fkg7tncvsfelfyy63w6stkz2xc"",""snapshot_balance"":1738143826075}"
epix1787sc2cmxad4sjm00s3jx0mgcjujfuhuaeky7f,XRFsP3hsb5gQSR7f9PTKeRTwfYq8UzgXKn,2593302473896,21520.58930214,441243543682,17.01%,H0scmzPeC/g+m41Bcvb0ENtdhslYUjFbYrhOgB4oslCSPADwVbFjR560462LCpQO7imja5hdynDsm3plm1EMqqI=,"{""x42_address"":""XRFsP3hsb5gQSR7f9PTKeRTwfYq8UzgXKn"",""epix_address"":""epix1787sc2cmxad4sjm00s3jx0mgcjujfuhuaeky7f"",""snapshot_balance"":2593302473896}"
epix1np8xh0a2j5rdm8gdjk7vn6ngc46984u8gp4ffz,XZURtk8325B6Ppjt7tb2A6ECue1Km58Fqk,469266699628,3894.22214243,79844485385,17.01%,H9MblpTpuoaV57g/qM84B9FMnYcJ2I3ELh0zROb8m+I6e2wSBtJ2q9o6TZIZ4suFxzIcYpAcFEyWDN25s4NxrNQ=,"{""x42_address"":""XZURtk8325B6Ppjt7tb2A6ECue1Km58Fqk"",""epix_address"":""epix1np8xh0a2j5rdm8gdjk7vn6ngc46984u8gp4ffz"",""snapshot_balance"":469266699628}"
epix1javwveqmfgduwpvm9cxsyvr6npmt5w6yzpp8kn,XWiVfqNh7jqxvfH4H7MqgJMynZxbvuXt3S,941598284869,7813.87831933,160210452936,17.01%,IEbFMzUxqIAuneV5mKEQPMQ6bmCjPPtKkHp6jBlJH207B+mpsOemAVamAV6ADwwr11TlUZ3gvDBlbn1JS7GNZy8=,"{""x42_address"":""XWiVfqNh7jqxvfH4H7MqgJMynZxbvuXt3S"",""epix_address"":""epix1javwveqmfgduwpvm9cxsyvr6npmt5w6yzpp8kn"",""snapshot_balance"":941598284869}"
epix1dzsgznqhnqrhpsrjzj7xvjdxaukz7uahclyj55,XN31Y4bFhQT3BngA2B87PYKGuu3ouo49De,2276815099577,18894.21043943,387394055634,17.01%,ILqPd1QO+q4TPXgdln9HBZSB6dT5nhCMS6iU3Q/ntUKYdmGKCxpUvXUyOWlzqKs0SWTwbj/1l0vw4CqRYJfk6iY=,"{""x42_address"":""XN31Y4bFhQT3BngA2B87PYKGuu3ouo49De"",""epix_address"":""epix1dzsgznqhnqrhpsrjzj7xvjdxaukz7uahclyj55"",""snapshot_balance"":2276815099577}"
epix19gtmgvs2v8lqw4egefezpt5934qpmmr48p6vnv,XJk6x1eCE68im3rApAs9PvZvS6rdw6xGKc,2691264702398,22333.53145136,457911557262,17.01%,ICMtXd8VuXBJW0wzGCJkKX8qxLNR9rg+5m6tTiosK49VCSDZ2ciQ9ujl4YEkiwZpjmNmOGYnm7Icz9wXQakJWRs=,"{""x42_address"":""XJk6x1eCE68im3rApAs9PvZvS6rdw6xGKc"",""epix_address"":""epix19gtmgvs2v8lqw4egefezpt5934qpmmr48p6vnv"",""snapshot_balance"":2691264702398}"
epix1p9s83lhjjhujrw4ncvp0w8yyrxsn9prfvasek5,XQVfzey9QRRN29VmhXWBZNMX6w8CeJdR5B,908659649596,7540.53618165,154606031431,17.01%,ICVXKPGtgEfJgBxFNSe7dQLEUziKAU68X1LF00H8Rh//Ya7dOLcSUKtm0zp7qCLeJej9UKAWt/+1+fF13OVGlWI=,"{""x42_address"":""XQVfzey9QRRN29VmhXWBZNMX6w8CeJdR5B"",""epix_address"":""epix1p9s83lhjjhujrw4ncvp0w8yyrxsn9prfvasek5"",""snapshot_balance"":908659649596}"
epix1htf4fnl5lf4slmp52pjasx8y048wy8regfptyj,XRc85ZfZoogeAew8Zt2vNrTA4bz7tpTaDN,2036164328824,16897.16364110,346447964714,17.01%,ILRHp0ettX4dwXmuBFbruHEWGZ+Iboz74BAfEXP2ZinBCCkapPqxPNsniUR1NQe01dFZam7K5LDVmQ5HaeADrG8=,"{""x42_address"":""XRc85ZfZoogeAew8Zt2vNrTA4bz7tpTaDN"",""epix_address"":""epix1htf4fnl5lf4slmp52pjasx8y048wy8regfptyj"",""snapshot_balance"":2036164328824}"
epix16hxgjscaypagke3q03h6g3jszpwafc9c7fgu3w,XZB4BAWE8gCqpF16EVWgmCgGWY9DqHSeAX,2131174735080,17685.61001519,362613733561,17.01%,IEYGPfg0v+r4tRwt9Yz+rRVk0eZ08LzUmVU0M0Kj1YPJLXmJy2RGIFO9f2r6z6HWUsv7tnY2wFa+RBf0pr+IkV0=,"{""x42_address"":""XZB4BAWE8gCqpF16EVWgmCgGWY9DqHSeAX"",""epix_address"":""epix16hxgjscaypagke3q03h6g3jszpwafc9c7fgu3w"",""snapshot_balance"":2131174735080}"
epix1n8at58cqf77937fzqw0em7fa5mu4mws9w8sqj2,XUByMhYcM7MoobFMmvG2YzYXhmrKXbPs4G,480143926332,3984.48709648,81695216684,17.01%,INPF5p0yzM+QtPsqpc8MbbMfSW5KLq4fGsxdOQkB7psaQo42Qk11X+i44ys2LQuoboKDT6tMKrRDurTJ+g/G1B0=,"{""x42_address"":""XUByMhYcM7MoobFMmvG2YzYXhmrKXbPs4G"",""epix_address"":""epix1n8at58cqf77937fzqw0em7fa5mu4mws9w8sqj2"",""snapshot_balance"":480143926332}"
epix1p9z4tz0ehgqtp4umw8le4w0euatjkstpltfcsh,XNYEkiJrdL58hvirPChZ73L3Ce5MVUsqJ4,2590838586113,21500.14266408,440824319705,17.01%,IOxHwY8isIMhfFF5sb6WEJSJWqmeJ3uaSaEo5bz0nky7HBtXwYUQNByw6f3gD3ORTjJqZz0DghH5oqAqB22wb/w=,"{""x42_address"":""XNYEkiJrdL58hvirPChZ73L3Ce5MVUsqJ4"",""epix_address"":""epix1p9z4tz0ehgqtp4umw8le4w0euatjkstpltfcsh"",""snapshot_balance"":2590838586113}"
epix1rfqu6yp4wyd9pn5lqk3grxx0kfuttskuzymq7p,XRWUmqGFQ33BUo4JPKeTma23vgwRj9ocCL,1207031257865,10016.58087972,205373169893,17.01%,HwlTdi0m4J+vXusLytEoo2uEamR7mlF8foIO812fWa98O4ih62yDbh7LVxI/xu9u5SRvITwSmbwzEwMf9ImyXfs=,"{""x42_address"":""XRWUmqGFQ33BUo4JPKeTma23vgwRj9ocCL"",""epix_address"":""epix1rfqu6yp4wyd9pn5lqk3grxx0kfuttskuzymq7p"",""snapshot_balance"":1207031257865}"
epix12slphzsdhf4zu6mxwzjhdgvn6au94v9sezau23,XNTPNfrA7zMtTv6Vdonq5gEsQJkSbcmbg5,2364404279928,19621.07157369,402297122559,17.01%,HwONM/CWPZ2CGEcAae2eSre5xytmWdrQfQBrTQ7mgvyXLrm0KEkAeF6kxcnErpozq9eioYgnO7ghPh5ohnR2Zq0=,"{""x42_address"":""XNTPNfrA7zMtTv6Vdonq5gEsQJkSbcmbg5"",""epix_address"":""epix12slphzsdhf4zu6mxwzjhdgvn6au94v9sezau23"",""snapshot_balance"":2364404279928}"
epix1aqxzytfe082c2ecrsd825qntejaajd2t7t7e3f,XPBwd94BSpsYbUCkfw1fjopkMTBmn7fRrM,2396878871040,19890.56282861,407822588179,17.01%,H6MCMPdEwzyGNhaP1Wn502kzlB0j73xgNyChKcJXNl4XblQanSnw8uOUupoajkU5pQ+pqth3vqPt0LBzLa+0aHQ=,"{""x42_address"":""XPBwd94BSpsYbUCkfw1fjopkMTBmn7fRrM"",""epix_address"":""epix1aqxzytfe082c2ecrsd825qntejaajd2t7t7e3f"",""snapshot_balance"":2396878871040}"
epix1dwj30lu3vuwzkr9pkjaku6q97hm2pl06n6fjs0,XCKR1NMvahwR3Msfg8dKwqAp2kupK5CB1B,218580213943,1813.89369778,37190844165,17.01%,Hzccc1RGI8OKcyOCRu4o6DsqB0RthTy+Y1Ft966HjFnMdx9eo4in7uox3OYe03rN8mbFr57/PKz7qwv1TnDNAq4=,"{""x42_address"":""XCKR1NMvahwR3Msfg8dKwqAp2kupK5CB1B"",""epix_address"":""epix1dwj30lu3vuwzkr9pkjaku6q97hm2pl06n6fjs0"",""snapshot_balance"":218580213943}"
epix18gkkh3dsy35zwfw3dwute6px8w9dzj59phvsyp,XK2HVvQPT6ugt6HjyXtSxQqiEzz1Y8ooV8,2587421062807,21471.78225636,440242837171,17.01%,IHI8Eu1Uyeo0UY7O2OacA5xhfDStYRajDOziIB7id6waeYiY49rgt6D4hIAPFN9atmmz9VAcrJ8INWYv99DlSmE=,"{""x42_address"":""XK2HVvQPT6ugt6HjyXtSxQqiEzz1Y8ooV8"",""epix_address"":""epix18gkkh3dsy35zwfw3dwute6px8w9dzj59phvsyp"",""snapshot_balance"":2587421062807}"
epix15ele5jtk3z72prz6lkz6uqk0c89j2v57c0ucqa,XKeuGspt5EGSpvUcQ9WHdmWd5G4G2A7HSU,2724322430087,22607.86188062,463536242025,17.01%,H1n7MHq/HLWeXh9v9XN2heLgwIrp+010of2K6jUHb7XHBu9ELFy4LiFjI6RQ+bx0jSgSpzcDt3hL6xVyDdf1bv8=,"{""x42_address"":""XKeuGspt5EGSpvUcQ9WHdmWd5G4G2A7HSU"",""epix_address"":""epix15ele5jtk3z72prz6lkz6uqk0c89j2v57c0ucqa"",""snapshot_balance"":2724322430087}"
epix19fv0xqx8yh7gdsw9cxawcc0gwl602pkx7e5v04,XVfSkB6fFaYeE4iszsdQrne24b1XeL9Rqi,1163162163462,9652.53203728,197908959734,17.01%,H6HfRODuvxdYnyTe9LnEYFXjEmz7nE0DjnW18Esstg6SXjaO2J/TFgwJMqvKU4z4qzTcNTclK9kKt7hCOMJYxCc=,"{""x42_address"":""XVfSkB6fFaYeE4iszsdQrne24b1XeL9Rqi"",""epix_address"":""epix19fv0xqx8yh7gdsw9cxawcc0gwl602pkx7e5v04"",""snapshot_balance"":1163162163462}"
epix1ff083apgzh35kk6p4ydt7662u3k4tr6d7hhjhw,XBnnkYc1FZFeReuBM1iNv3ev7LEgUBmNSC,1703543717050,14136.90267984,289853449066,17.01%,IAmAQEUfxetSmjDD/YmWSl3esirYohhAzZ6Xe/BzCa8AdrdQQNnmVu2JqPDbmAu98YsKvlt/GuOAia5Qf87jrbM=,"{""x42_address"":""XBnnkYc1FZFeReuBM1iNv3ev7LEgUBmNSC"",""epix_address"":""epix1ff083apgzh35kk6p4ydt7662u3k4tr6d7hhjhw"",""snapshot_balance"":1703543717050}"
epix18x708nkq3tnuwfdu3kuftkz3lgg88frns7vlm5,XUeoodGwVnboDRVhJtLH5jBGykB6MyQHtX,2697049700140,22381.53840842,458895859298,17.01%,ILaS48ZL0OszpQTExVJMStASX6YLLRZnEqJCoND/cg0fFTICiJ0bNrBuIc+DCMhE17161tDMmt3gENlEzIkVGmE=,"{""x42_address"":""XUeoodGwVnboDRVhJtLH5jBGykB6MyQHtX"",""epix_address"":""epix18x708nkq3tnuwfdu3kuftkz3lgg88frns7vlm5"",""snapshot_balance"":2697049700140}"
epix17wmnqe8gmslkee2up4rzle0mjkvs5xnvtzs8zf,XUSWVqAAn2Tp7EVtP6hyF2ysPTNsFidzJu,2502069583402,20763.49074270,425720509132,17.01%,H4RWwBuZUjSbvi80GQyJiRQ2WH5F0uyzaQg87YZCVggRAaLsgvxfZ2AQ7BSfMVxzdNqxWoAoG+K6RRL7Kqp6ve0=,"{""x42_address"":""XUSWVqAAn2Tp7EVtP6hyF2ysPTNsFidzJu"",""epix_address"":""epix17wmnqe8gmslkee2up4rzle0mjkvs5xnvtzs8zf"",""snapshot_balance"":2502069583402}"
epix1876e20yv5jn86ynpazuj22v36fflncpjw20f8n,XZs3hXburiirDRGWjsy6y3YJiHKzcYTiG7,2663387988424,22102.19580171,453168408253,17.01%,IFkzr+gtTP4JunPMUcTkvyqvZkonWZuExIUXrukRngXfK5xoFtwpWH72NM7vBaVd/ACv+7b/Y1WvTLD0qGor6oY=,"{""x42_address"":""XZs3hXburiirDRGWjsy6y3YJiHKzcYTiG7"",""epix_address"":""epix1876e20yv5jn86ynpazuj22v36fflncpjw20f8n"",""snapshot_balance"":2663387988424}"
epix1xuv0qd3pn7k6j2hu4p88c4w2mf8xag6f0d8ah5,XPYZv5NdXrA9BHkLZBwYDCgrAMvmc1qx58,2556062203231,21211.54992916,434907210315,17.01%,H3MO1xgtlsBVa7xrsNL/DrTSwFUh8oU70oaJxSfoAblQAQi9MY5M3aR269mA3ho5Ot61MshQf+cvJlZrdUZZmTs=,"{""x42_address"":""XPYZv5NdXrA9BHkLZBwYDCgrAMvmc1qx58"",""epix_address"":""epix1xuv0qd3pn7k6j2hu4p88c4w2mf8xag6f0d8ah5"",""snapshot_balance"":2556062203231}"
epix14jq9ly9q8ewwu49hm8hkxd3m8548y7qrsyp0ru,XKCus7TUKHqKGubyCuoJKDXefWVoT5HZiy,2249158925281,18664.70494415,382688430866,17.01%,HwA3OBiJYCtd2v4Am7KOT8mSLB+rHvn+l7kLRzL4CXM9OtmSjngMui/FYMAfScVhqsfsRsArF44nqSyaRDa7+pQ=,"{""x42_address"":""XKCus7TUKHqKGubyCuoJKDXefWVoT5HZiy"",""epix_address"":""epix14jq9ly9q8ewwu49hm8hkxd3m8548y7qrsyp0ru"",""snapshot_balance"":2249158925281}"
epix16az7mnsen9yy5c4pty5qfdlehlpqehjzkemw33,XSjtrVxeeHnFmRAMFJ6oWDetuNfc7zXiQX,680471415128,5646.91007093,115780408035,17.01%,IGOgYgUDRHoaZnCt9nRPBMxfe+PNaKblwHghQEGQXNJmEcnFtmwP5vOTEFPFOH2s2XxdUpudygVR4Z+5QeF1XVk=,"{""x42_address"":""XSjtrVxeeHnFmRAMFJ6oWDetuNfc7zXiQX"",""epix_address"":""epix16az7mnsen9yy5c4pty5qfdlehlpqehjzkemw33"",""snapshot_balance"":680471415128}"
epix1syw3mjezlpf6uzm0vh8an054exdhap5v4k0xrl,XGGBg2X59xxBz3q5w31BWeRNH8GhzjYcru,1999324500999,16591.44735363,340179765636,17.01%,H9IozoSWzesXgTYn6FeI779gvXPW+xN+laMdKtwMEWJDbULU5NDEHeeq36DeKP5GfrtpVBbR25c87xtt2f8P2Dc=,"{""x42_address"":""XGGBg2X59xxBz3q5w31BWeRNH8GhzjYcru"",""epix_address"":""epix1syw3mjezlpf6uzm0vh8an054exdhap5v4k0xrl"",""snapshot_balance"":1999324500999}"
epix1jvzee79rsx2h4sdeg2hsyjfcsk4urnqz07k5tg,XQ5WqzepXYq7S3hcKaKS7zQRVHAY1kej9x,205970321167,1709.25016841,35045304326,17.01%,H8LcDBvBIyc8bTFoLYgqrW7Bni4ZouzaUgIp+lRh889MDQ5bXTu8iKVobx3HaNtSWOHLY54TWt2v8YvasA0LVU8=,"{""x42_address"":""XQ5WqzepXYq7S3hcKaKS7zQRVHAY1kej9x"",""epix_address"":""epix1jvzee79rsx2h4sdeg2hsyjfcsk4urnqz07k5tg"",""snapshot_balance"":205970321167}"
epix1227dpxm6n9vvx743afc92zshq0dgn9lyk5cufh,XaNsEi3C8bo1qs8uUK5Hv61ps7nwkFjUXd,2452717779850,20353.94349310,417323430540,17.01%,IH9GVBFpnijtnFdY8+SQv//Xa/U7f+0WNvQaltQwqkXcSwizCCCkIeTevaQtWri4DdCdrDJGIF4UBGrGqqk4qKc=,"{""x42_address"":""XaNsEi3C8bo1qs8uUK5Hv61ps7nwkFjUXd"",""epix_address"":""epix1227dpxm6n9vvx743afc92zshq0dgn9lyk5cufh"",""snapshot_balance"":2452717779850}"
epix10uu6sgca9fmwaaz60gw079y5l5rmntrphv2cut,XXpsQQJR5jEjzDZ6BZb2iGX7mE2HaRaEcn,2731450421389,22667.01370533,464749050856,17.01%,IJNHopw21ruuLrUZkp7IpJzDb9KHL1Mx0duI63KoATQEFKRfMpeETVKVi+IL9QyXjyuNr5Q3YuOgNWsHMVQ9Hvs=,"{""x42_address"":""XXpsQQJR5jEjzDZ6BZb2iGX7mE2HaRaEcn"",""epix_address"":""epix10uu6sgca9fmwaaz60gw079y5l5rmntrphv2cut"",""snapshot_balance"":2731450421389}"
epix1de35fr0h4uw7unmuvjne54zqp9udjmwpgj4686,XX4FEUotthNEmGm65dgX5Gnc58VUFyogXW,2029933271647,16845.45504799,345387766848,17.01%,Hz/Fm6zJYac6w+ifUxR7Qq+bwMI0i97LilZeDiKyHs1IP0BauxF/OkDkilcfstPmgqsEZEiftjejJ2WLoOGkRLw=,"{""x42_address"":""XX4FEUotthNEmGm65dgX5Gnc58VUFyogXW"",""epix_address"":""epix1de35fr0h4uw7unmuvjne54zqp9udjmwpgj4686"",""snapshot_balance"":2029933271647}"
epix1jme5ruwgd3m9s3emaln56f38d6k5ka75s2ft66,XHeUasQe4tYA6MSSHycz1LCJnu8gRiEtzU,1974502483005,16385.46117953,335956365052,17.01%,IFEfw92izXXFPOcJcqo22GGLAEgavsXd3FJZzRmFvZv1OnXBho2DjQkfE3nONjWb5uXd1IqfZrqFheYGcpZs4UM=,"{""x42_address"":""XHeUasQe4tYA6MSSHycz1LCJnu8gRiEtzU"",""epix_address"":""epix1jme5ruwgd3m9s3emaln56f38d6k5ka75s2ft66"",""snapshot_balance"":1974502483005}"
epix10r7lkf5eru0wnj839dl0rf2dnuh3jdksvsd4t3,XHtgxbs38VMQK5Qfggspqs6FERjhNRbyVF,2441594893548,20261.63992637,415430900911,17.01%,H4v8HmABfG9xab9zDkdY5fwt9hUCaS5pMFIMELZpKxV3Iv+PnYqxfbSYT+z1MH7K9JVrWltS35GGOrCmuUneQ+c=,"{""x42_address"":""XHtgxbs38VMQK5Qfggspqs6FERjhNRbyVF"",""epix_address"":""epix10r7lkf5eru0wnj839dl0rf2dnuh3jdksvsd4t3"",""snapshot_balance"":2441594893548}"
epix1tqpl5q9x8xsna6epp2h8zy7f4nfncnwu4z4vla,XaX6T9qPjEf6ZjhZPzYxofEcaLuCJkPMbz,704821228731,5848.97764438,119923464293,17.01%,H4Z/RL1DSbHbnOoFQWdhTg/qLkY8TvjOsNhmUWO7S8UfPMBLHhTKA36psI1cRH5DC4LTaE0IXdeKxL4JtYlD1zQ=,"{""x42_address"":""XaX6T9qPjEf6ZjhZPzYxofEcaLuCJkPMbz"",""epix_address"":""epix1tqpl5q9x8xsna6epp2h8zy7f4nfncnwu4z4vla"",""snapshot_balance"":704821228731}"
epix1h0ewx9sz8z0wluqyz4lazjn56v8lde7pu2psz9,XKvfKteZTNNfVFj75fcKLdyotFoYcQPRWu,1452908386590,12056.99874818,247208511772,17.01%,H/2tWB2r9gaKiQsPU2ucz+4XgNQqnBTHMdLxTVRdGzX2XAwvNf/ocU0d+m/1etikElL0nSpECuSWj3aIFGGdRAY=,"{""x42_address"":""XKvfKteZTNNfVFj75fcKLdyotFoYcQPRWu"",""epix_address"":""epix1h0ewx9sz8z0wluqyz4lazjn56v8lde7pu2psz9"",""snapshot_balance"":1452908386590}"
epix1p7k6c8vlafyc86y2dtc7cru9ntvr92muguk06k,XCetmnwYA5Up6bB7Wpcj4nmMnFpt3XCALP,2336917161230,19392.96899077,397620262153,17.01%,IL3x0JED5q/lreWuvl2HOf5dhYs2kPjaCyXrb/hP+BilCUsiPCj7vsl9uaw4vw8SRqnUth056XqGaU7DKQ0LsbA=,"{""x42_address"":""XCetmnwYA5Up6bB7Wpcj4nmMnFpt3XCALP"",""epix_address"":""epix1p7k6c8vlafyc86y2dtc7cru9ntvr92muguk06k"",""snapshot_balance"":2336917161230}"
epix1309n6jtdgqm7y8dtg6c3f8uq84ru2z7l8ch0xl,XCZq4bxioRzX5C8if7DCn9jsXzXsZ4prkA,2523285793073,20939.55402088,429330390985,17.01%,IOfvPHEgxolul5o2w6DjQtKq13wDHCmVzwLI6f2szmtlRtSFL3tQvpoDnW638qCU4h0t0UlF+i0i9xzxEv5FvaE=,"{""x42_address"":""XCZq4bxioRzX5C8if7DCn9jsXzXsZ4prkA"",""epix_address"":""epix1309n6jtdgqm7y8dtg6c3f8uq84ru2z7l8ch0xl"",""snapshot_balance"":2523285793073}"
epix1utvwc0zw40jhwa6dqtwmgt2gumaytz2ye2hrv2,XPYUqhaKGDG4KzxiEfTrFmC4s87TjTZTHv,2203089722094,18282.39844067,374849878027,17.01%,IBcyX+pPDh8vUV/ip8Xeqbb0BJ336FJsxKBnQQIeKO3VBQeoCi07evksBLHuWEgBdIVgEsOAAOhClnaKC8bah0k=,"{""x42_address"":""XPYUqhaKGDG4KzxiEfTrFmC4s87TjTZTHv"",""epix_address"":""epix1utvwc0zw40jhwa6dqtwmgt2gumaytz2ye2hrv2"",""snapshot_balance"":2203089722094}"
epix18dr6f90g3yptqnnkf6y0za9r8frv9ykv6maky2,XVGPDbRqLpStiVmYSTpQZCNNawn3UVP8k3,2068024963473,17161.55996204,351868967269,17.01%,H6ctmCHZCkTtTEfwLtew7lnBXmEQWfFwwC+IENfA0cxbHoyCfZXKB+ShcLn/rSvGxJqYYaM9/pLsivksErP0Xg8=,"{""x42_address"":""XVGPDbRqLpStiVmYSTpQZCNNawn3UVP8k3"",""epix_address"":""epix18dr6f90g3yptqnnkf6y0za9r8frv9ykv6maky2"",""snapshot_balance"":2068024963473}"
epix1z0lur0dr0e72duj7w58sqce8e2fewdsr736cnk,XPXa6fGMwxX2At3j7NG4U5dpBtZRc32t7t,2634742151355,21864.47756368,448294394987,17.01%,H7cIkf+Dd4xAFnPSHZBir8gvg8TCXawZGL7FHMoaRwN9JVDyjtxl9eKiJQwhMrCN7ABVJLEHrgxOSZvkuOAFdlQ=,"{""x42_address"":""XPXa6fGMwxX2At3j7NG4U5dpBtZRc32t7t"",""epix_address"":""epix1z0lur0dr0e72duj7w58sqce8e2fewdsr736cnk"",""snapshot_balance"":2634742151355}"
epix1j5cf9qws9arx52hez8pvzwxt8kk5573a6y4745,XXwiN6fKr7wFN6DBra8oBEA82wNokJGFnS,219824175374,1824.21674468,37402500906,17.01%,IFtCm3fUp5BiKqoNzJN6joAKR5rFFy0bOrlVs3J/ZuizVIpbkA9AXU5lHLdtA/8czhD+YJfJp2EhcPoDdP3i+gw=,"{""x42_address"":""XXwiN6fKr7wFN6DBra8oBEA82wNokJGFnS"",""epix_address"":""epix1j5cf9qws9arx52hez8pvzwxt8kk5573a6y4745"",""snapshot_balance"":219824175374}"
epix16frfuwsh0teec32r5jefj3rx0qh9fxf6g3rttc,XZYyRjgGHJeLVWMatrFgj57s6oXrpMgEpD,2715159017811,22531.81906101,461977111710,17.01%,HwYrtP6zQTudBnqr/LZeFDGrXPMh0wKB/5h3Z5JEuAUnZkAxJb5bTC5gwWeFfrYhfpW2ujYRSM/cgZGA9ygSRVs=,"{""x42_address"":""XZYyRjgGHJeLVWMatrFgj57s6oXrpMgEpD"",""epix_address"":""epix16frfuwsh0teec32r5jefj3rx0qh9fxf6g3rttc"",""snapshot_balance"":2715159017811}"
